no_voucher,dpp,ppn,pph
132/SPK/EST/15.01,14482367,1448237,289647
171/SBM/RMH/14.04,34167011,3416701,1025010
105/SPK/EST/15.03,8743168,874317,349727
106/SPK/EST/15.03,11222997,1122300,448920
110/SPK/FP/15.03,6600000,660000,264000
149/SPK/EST/15.01,31439947,3143995,1257598
148/SPK/EST/IX/15,76368513,7636851,3054740
147/SPK/EST/CG/15.01,30259875,3025988,1210395
118/SPK/EST/15.01,9000000,900000,0
178/SBM/KSL/14.02,15463918,0,386598
135/SBM/RMH/15.01,50116500,5011650,1002330
133/SBM/KSL/15.01,36000000,3600000,1440000
183/SBM/RMH/14.06,21584475,2158448,431690
116/SBM/PRS/15.01,109115000,10911500,295800
116/SBM/PRS/15.01,109115000,10911500,295800
115/SBM/KSL/15.01,14000000,1400000,560000
159/SBM/PRS/15.01,15463918,0,463918
142/SBM/1/1.1.8/VIII,9230769,0,553846
104/SPK/EST/15.06,3900000,0,97500
162/SPK/EST/15.01,2577320,0,77320
154/SBM/PRS/15.01,29000000,0,870000
151/SBM/PRS/15.01,3092784,0,92784
138/SPK/FP/15.01,14250000,0,427500
138/SPK/FP/15.01,14250000,0,427500
163/SBM/PRS/15.01,2474226,0,74227
114/SPK/EST/15.03,2503250,0,75098
114/SPK/EST/15.03,2503250,0,75098
156/SBM/PRS/15.01,18556701,0,556701
136/SPK/EST/15.02,617500,0,15438
050/SPK/EST/15.07,59500000,5950000,1190000
143/SPK/FP/15.01,3814433,0,114433
144/SPK/FP/15.01,7731959,0,231959
108/SBM/RMH/15.02,92121679,9212168,1842434
197/SBM/RMH/14.05,97241766,9724177,1944835
197/SBM/RMH/14.05,97241766,9724177,1944835
077/SBM/RMH/15.04,275638494,27563849,5512770
127/SBM/KSL/15.01,2700000,0,162000
164/SBM/PRS/15.01,10500000,1050000,0
095/SBM/PROM/15.05,2564102,0,64103
111/SPK/EST/15.02,2546054,0,63651
098/SPK/EST/15.02,2495200,0,62380
107/SPK/EST/15.02,3932786,0,98320
010/SBM/RMH/15.07,23236423,2323642,929457
150/SBM/RMH/15.02,41104259,4110426,1644170
122/SBM/PRS/15.02,8550000,855000,256500
122/SBM/PRS/15.02,8550000,855000,256500
120/SBM/PRS/15.01,53334841,5333484,2133394
120/SBM/PRS/15.01,53334841,5333484,2133394
120/SBM/PRS/15.01,53334841,5333484,2133394
130/SBM/TMN/15.01,17284500,1728450,691380
130/SBM/TMN/15.01,17284500,1728450,691380
130/SBM/TMN/15.01,17284500,1728450,691380
130/SBM/TMN/15.01,17284500,1728450,691380
115/SBM/RMH/14.05,15517200,1551720,310344
358/SBM/RMH/13.08,140804187,14080419,2816084
358/SBM/RMH/13.08,140804187,14080419,2816084
358/SBM/RMH/13.08,140804187,14080419,2816084
358/SBM/RMH/13.08,140804187,14080419,2816084
104/SPK/EST/15.07,3900000,0,97500
155/SBM/KSL/15.01,19644330,0,1178660
027/SBM/RMH/14.08,72139630,7213963,1442793
027/SBM/RMH/14.08,72139630,7213963,1442793
027/SBM/RMH/14.08,72139630,7213963,1442793
027/SBM/RMH/14.08,72139630,7213963,1442793
093/SPK/EST/15.02,10909091,1090909,436364
134/SBM/ME/15.02,58953750,5895375,1179075
147/SPK/EST/CG/15.02,30259875,3025988,1210395
148/SPK/EST/IX/15.02,76368513,7636851,3054740
149/SPK/EST/15.02,31439947,3143995,1257598
110/SPK/FP/15.04,6600000,660000,264000
106/SPK/EST/15.04,11222997,1122300,448920
105/SPK/EST/15.04,8743168,874317,349727
176/SPK/EST/15.01,7110000,0,213300
153/SPK/EST/15.01,28500000,0,712500
153/SPK/EST/15.01,28500000,0,712500
157/SBM/PRS/15.01,53031000,0,1325775
160/SBM/PRS/15.01,44650000,0,1116250
160/SBM/PRS/15.01,44650000,0,1116250
177/SPK/FP/15.01,3343298,0,100299
152/SBM/RMH/14.05,5825700,582570,116514
135/SBM/RMH/15.02,29234625,2923462,584692
168/SPK/EST/15.01,10528350,0,315850
168/SPK/EST/15.01,10528350,0,315850
183/SBM/RMH/14.07,12622500,1262250,252450
064/SBM/PRS/14.06,29897902,2989790,597958
064/SBM/PRS/14.06,29897902,2989790,597958
064/SBM/PRS/14.06,29897902,2989790,597958
064/SBM/PRS/14.06,29897902,2989790,597958
106/SBM/PRS/14.06,51982850,5198285,1039657
106/SBM/PRS/14.06,51982850,5198285,1039657
077/SBM/RMH/15.05,246694226,24669423,4933885
027/SBM/RMH/15.05,27711322,2771132,554226
095/SBM/PROM/15.06,2564105,0,64103
050/SPK/EST/15.08,59500000,5950000,1190000
298/SBM/JPO/13.06,40341900,4034190,1210257
298/SBM/JPO/13.06,40341900,4034190,1210257
298/SBM/JPO/13.06,40341900,4034190,1210257
150/SBM/RMH/15.03,34817791,3481779,696356
122/SBM/PRS/15.03,12540000,1254000,250800
122/SBM/PRS/15.03,12540000,1254000,250800
146/SBM/PRS/15.02,195528436,19552844,3910569
104/SPK/EST/15.08,3900000,0,97500
056/SPK/EST/14.02,1234459,0,30861
038/SPK/EST/15.03,2391968,0,59799
069/SBM/PRS/15.02,7509100,0,187728
069/SBM/PRS/15.02,7509100,0,187728
008/SPK/FP/15.03,8518450,0,212961
008/SPK/FP/15.03,8518450,0,212961
229/SBM/RMH/13.08,11274900,1127490,450996
173/SPK/EST/15.01,4040000,0,121200
145/SBM/PRS/15.01,6200000,620000,124000
185/SBM/PROM/15.01,690000000,69000000,13800000
127/SBM/PRS/14.04,9750000,975000,195000
104/SPK/EST/15.09,3900000,0,97500
174/SBM/Prom/15.01,19000000,1900000,0
154/SBM/PRS/15.02,3481827,0,104455
164/SBM/PRS/15.02,24500000,2450000,0
180/SPK/EST/15.01,10000000,0,300000
167/SPK/EST/15.01,4575000,0,137250
166/SPK/EST/15.01,4000000,0,120000
071/SPK/EST/15.03,2817176,281718,112687
187/SBM/PRS/15.01,154692409,15469241,3093848
032/SBM/ME/15.03,10788437,1078844,215769
032/SBM/ME/15.03,10788437,1078844,215769
196/SPK/EST/15.01,18900000,1890000,378000
152/SBM/TMN/15.01,21844636,0,436893
152/SBM/TMN/15.01,21844636,0,436893
152/SBM/TMN/15.01,21844636,0,436893
152/SBM/TMN/15.01,21844636,0,436893
091/SBM/PRS/15.02,3148972,314897,62979
091/SBM/PRS/15.02,3148972,314897,62979
193/SPK/EST/15.01,14843750,0,593750
194/SPK/EST/15.01,7291667,0,291667
198/SPK/EST/15.01,7605039,0,304202
105/SPK/EST/15.05,8743168,874317,349727
147/SPK/EST/CG/15.03,30259875,3025988,1210395
148/SPK/EST/IX/15.03,76368513,7636851,3054740
149/SPK/EST/15.03,31439947,3143995,1257598
110/SPK/FP/15.05,6600000,660000,264000
106/SPK/EST/15.05,11222997,1122300,448920
197/SBM/PRS/15.01,122926000,12292600,2458520
183/SPK/EST/15.01,17780000,0,533400
184/SPK/EST/15.01,20160000,0,604800
186/SPK/EST/15.01,6387500,0,191625
192/SBM/PRS/15.01,10439559,0,417582
175/SPK/EST/15.01,20000000,0,600000
175/SPK/EST/15.01,20000000,0,600000
196/SPK/EST/15.02,18900000,1890000,378000
050/SPK/EST/15.09,59500000,5950000,1190000
191/SPK/EST/15.01,3500000,0,105000
305/SBM/RMH/12.07,12953391,1295339,518136
305/SBM/RMH/12.07,12953391,1295339,518136
305/SBM/RMH/12.07,12953391,1295339,518136
305/SBM/RMH/12.07,12953391,1295339,518136
104/SPK/EST/15.10,3900000,0,117000
181/SPK/EST/15.01,41250000,4125000,1650000
176/SPK/EST/15.02,8690000,0,260700
202/SBM/PRS/15.01,69277602,0,2771104
059/SPK/EST/15.03,2373500,0,71205
153/SBM/RMH/14.09,71787636,7178764,2871505
153/SBM/RMH/14.09,71787636,7178764,2871505
114/SPK/EST/15.04,2256750,0,67702
114/SPK/EST/15.04,2256750,0,67702
077/SBM/RMH/15.06,187024503,18702450,3740490
193/SPK/EST/15.02,13359375,0,400781
161/SBM/RMH/15.01,78510908,7851091,2355327
178/SPK/EST/15.01,1050000,0,26250
150/SBM/RMH/15.04,59668857,5966886,1193377
203/SPK/EST/14.03,13784800,1378480,275696
147/SBM/PRS/14.02,7700000,770000,154000
203/SBM/PRS/15.01,61298318,6129832,1225966
203/SBM/PRS/15.01,61298318,6129832,1225966
146/SBM/PRS/15.03,95842204,9584220,1916844
179/SBM/PRS/14.04,35825850,3582585,716517
179/SBM/PRS/14.04,35825850,3582585,716517
084/SBM/PRS/15.03,93417224,9341722,1868344
084/SBM/PRS/15.03,93417224,9341722,1868344
084/SBM/PRS/15.03,93417224,9341722,1868344
084/SBM/PRS/15.03,93417224,9341722,1868344
134/SBM/ME/15.03,69421250,6942125,1388425
VOUCHER 15-0004,20804479,0,832179
206/SBM/PRS/15.01,16701682,0,668067
214/SPK/EST/15.01,92981649,0,3719266
213/SPK/EST/15.01,81988000,0,3279520
172/SPK/EST/15.01,1168500,116850,0
200/SPK/EST/15.01,69523850,0,2780954
200/SPK/EST/15.01,69523850,0,2780954
104/SPK/EST/15.11,3900000,0,97500
189/SBM/TMN/15.01,10296692,0,411868
005/SBM/RMH/15.04,528656000,52865600,15859680
198/SPK/EST/15.02,9295047,0,371802
216/SBM/PRS/15.01,27000000,0,1080000
217/SPK/EST/15.01,7291667,0,291667
169/SPK/EST/15.01,19929081,0,498227
169/SPK/EST/15.01,19929081,0,498227
171/SPK/EST/15.01,23750000,0,593750
171/SPK/EST/15.01,23750000,0,593750
201/SPK/EST/15.01,7401302,0,296052
175/SBM/PRS/13.04,6561714,656171,131234
125/SBM/PRS/13.04,19839700,1983970,396794
125/SBM/PRS/13.04,19839700,1983970,396794
154/SBM/PRS/14.02,3965000,396500,79300
138/SBM/PRS/13.02,1336800,133680,26736
369/SBM/PRS/13.03,9075348,907535,181507
058/SBM/PRS/15.02,2231196,223120,44624
148/SPK/EST/IX/15.04,76368513,7636851,3054740
147/SPK/EST/CG/15.04,30259875,3025988,1210395
149/SPK/EST/15.04,31439947,3143995,1257598
105/SPK/EST/15.06,8743168,874317,349727
106/SPK/EST/15.06,11222997,1122300,448920
110/SPK/FP/15.06,6600000,660000,264000
209/SBM/Prom/15.01,2564103,0,64103
208/SBM/RMH/15.01,124967823,12496782,2499356
067/SBM/RMH/12.07,6222000,622200,124440
039/SBM/RMH/12.07,138749628,13874963,2774993
039/SBM/RMH/12.07,138749628,13874963,2774993
039/SBM/RMH/12.07,138749628,13874963,2774993
039/SBM/RMH/12.07,138749628,13874963,2774993
039/SBM/RMH/12.07,138749628,13874963,2774993
039/SBM/RMH/12.07,138749628,13874963,2774993
039/SBM/RMH/12.07,138749628,13874963,2774993
039/SBM/RMH/12.07,138749628,13874963,2774993
039/SBM/RMH/12.07,138749628,13874963,2774993
304/SBM/RMH/13.06,29667802,2966780,593356
304/SBM/RMH/13.06,29667802,2966780,593356
304/SBM/RMH/13.06,29667802,2966780,593356
304/SBM/RMH/13.06,29667802,2966780,593356
304/SBM/RMH/13.06,29667802,2966780,593356
304/SBM/RMH/13.06,29667802,2966780,593356
040/SBM/RMH/12.07,42265330,4226533,845307
040/SBM/RMH/12.07,42265330,4226533,845307
040/SBM/RMH/12.07,42265330,4226533,845307
040/SBM/RMH/12.07,42265330,4226533,845307
040/SBM/RMH/12.07,42265330,4226533,845307
040/SBM/RMH/12.07,42265330,4226533,845307
040/SBM/RMH/12.07,42265330,4226533,845307
228/SBM/RMH/13.05,75866830,7586683,1517337
228/SBM/RMH/13.05,75866830,7586683,1517337
228/SBM/RMH/13.05,75866830,7586683,1517337
228/SBM/RMH/13.05,75866830,7586683,1517337
228/SBM/RMH/13.05,75866830,7586683,1517337
228/SBM/RMH/13.05,75866830,7586683,1517337
334/SBM/RMH/12.06,39182976,3918298,783660
334/SBM/RMH/12.06,39182976,3918298,783660
334/SBM/RMH/12.06,39182976,3918298,783660
334/SBM/RMH/12.06,39182976,3918298,783660
334/SBM/RMH/12.06,39182976,3918298,783660
334/SBM/RMH/12.06,39182976,3918298,783660
303/SBM/RMH/13.05,60696480,6069648,1213930
303/SBM/RMH/13.05,60696480,6069648,1213930
303/SBM/RMH/13.05,60696480,6069648,1213930
303/SBM/RMH/13.05,60696480,6069648,1213930
303/SBM/RMH/13.05,60696480,6069648,1213930
303/SBM/RMH/13.05,60696480,6069648,1213930
205/SPK/EST/15.01,56050000,5605000,1121000
205/SPK/EST/15.01,56050000,5605000,1121000
108/SBM/RMH/15.03,56766873,5676687,1135337
135/SBM/RMH/15.03,79351125,7935112,1587022
104/SPK/EST/15.12,3900000,0,97500
057/SBM/MO/15.03,29784186,2978419,595684
057/SBM/MO/15.03,29784186,2978419,595684
221/SBM/RMH/14.03,21711456,2171146,434229
221/SBM/RMH/14.03,21711456,2171146,434229
221/SBM/RMH/14.03,21711456,2171146,434229
221/SBM/RMH/14.03,21711456,2171146,434229
050/SPK/EST/15.10,59500000,5950000,1190000
196/SPK/EST/15.03,18900000,1890000,378000
225/SPK/EST/15.01,31147612,3114761,622952
014/SBM/RMH/14.08,22219991,2221999,888800
014/SBM/RMH/14.08,22219991,2221999,888800
014/SBM/RMH/14.08,22219991,2221999,888800
077/SBM/RMH/15.07,175001500,17500150,3500030
190/SPK/EST/15.01,8250000,0,206250
211/SPK/EST/15.01,8109000,0,202725
211/SPK/EST/15.01,8109000,0,202725
170/SBM/ME/15.01,51471000,5147100,2058840
170/SBM/ME/15.01,51471000,5147100,2058840
229/SBM/PRS/15.01,13750000,0,412500
226/SPK/EST/15.01,13896566,0,416897
226/SPK/EST/15.01,13896566,0,416897
221/SBM/RMH/15.01,118363636,11836364,2367273
222/SPK/EST/15.01,14496875,0,434906
222/SPK/EST/15.01,14496875,0,434906
224/SPK/EST/15.01,12760250,0,382808
224/SPK/EST/15.01,12760250,0,382808
216/SBM/PRS/15.02,24300000,0,729000
187/SBM/PRS/15.02,424321278,42432128,8486426
209/SBM/Prom/15.02,2564103,0,64103
020/SBM/RMH/14.07,17665065,0,706603
020/SBM/RMH/14.07,17665065,0,706603
239/SPK/EST/15.01,8000000,0,240000
229/SBM/PRS/15.02,12375000,0,371250
220/SBM/RMH/15.01,36538461,0,1096154
150/SBM/RMH/15.05,29532008,2953201,590640
227/SPK/EST/15.01,41192000,0,1029800
227/SPK/EST/15.01,41192000,0,1029800
223/SBM/PRS/15.01,219608909,21960891,4392178
223/SBM/PRS/15.01,219608909,21960891,4392178
223/SBM/PRS/15.01,219608909,21960891,4392178
223/SBM/PRS/15.01,219608909,21960891,4392178
223/SBM/PRS/15.01,219608909,21960891,4392178
223/SBM/PRS/15.01,219608909,21960891,4392178
219/SPK/FP/15.01,31730000,0,951900
219/SPK/FP/15.01,31730000,0,951900
189/SBM/TMN/15.02,3780983,0,94525
291/SBM/ME/13.02,3479153,347915,139166
162/SBM/ME/14.02,2205000,220500,88200
237/SBM/RMH/13.08,12194050,1219405,243881
237/SBM/RMH/13.08,12194050,1219405,243881
237/SBM/RMH/13.08,12194050,1219405,243881
237/SBM/RMH/13.08,12194050,1219405,243881
237/SBM/RMH/13.08,12194050,1219405,243881
149/SPK/EST/15.05,31439947,3143995,1257598
148/SPK/EST/IX/15.05,76368513,7636851,3054740
147/SPK/EST/CG/15.05,30259875,3025988,1210395
001/SBM/TMN/15.01,12093250,1209325,483730
199/SPK/EST/15.01,14269792,1426979,570792
199/SPK/EST/15.01,14269792,1426979,570792
210/SBM/Prom/15.01,17346938,1734694,346939
060/SBM/TMN/15.02,1272727,127273,50909
072/SBM/TMN/14.03,7800000,780000,312000
195/SPK/EST/15.01,28453910,2845391,1138156
195/SPK/EST/15.01,28453910,2845391,1138156
119/SBM/RMH/14.05,26216644,2621664,524333
119/SBM/RMH/14.05,26216644,2621664,524333
119/SBM/RMH/14.05,26216644,2621664,524333
119/SBM/RMH/14.05,26216644,2621664,524333
119/SBM/RMH/14.05,26216644,2621664,524333
236/SPK/CG/15.01,18332474,0,549974
230/SBM/RMH/15.01,7216494,0,216495
240/SPK/EST/15.01,8511000,0,255330
050/SPK/EST/15.11,59500000,5950000,1190000
196/SPK/EST/15.04,18900000,1890000,378000
187/SBM/PRS/15.03,142353111,14235311,2847062
071/SBM/RMH/14.07,11348801,1134880,226976
071/SBM/RMH/14.07,11348801,1134880,226976
016/SBM/RMH/14.08,17081236,1708124,341625
016/SBM/RMH/14.08,17081236,1708124,341625
016/SBM/RMH/14.08,17081236,1708124,341625
070/SBM/RMH/14.07,13739163,1373916,274783
070/SBM/RMH/14.07,13739163,1373916,274783
202/SBM/PRS/15.02,62349842,0,2493994
215/SPK/EST/15.01,4940000,0,123500
161/SBM/RMH/15.02,79460890,7946089,2383827
238/SPK/FP/15.01,17100000,0,513000
238/SPK/FP/15.01,17100000,0,513000
197/SBM/PRS/15.02,374905861,37490586,7498117
010/SPK/EST/16.01,8743168,874317,349727
009/SPK/EST/16.01,11222997,1122300,448920
011/SPK/FP/15.01,6600000,660000,264000
065/SPK/EST/15.03,3842860,384286,76857
221/SBM/RMH/15.02,85912272,8591227,1718245
208/SBM/RMH/15.02,103527510,10352751,2070550
204/SBM/PRS/15.01,21375000,2137500,855000
005/SPK/EST/16.01,8000000,0,240000
004/SPK/EST/16.01,6050000,0,181500
012/SPK/EST/16.01,22006186,0,660186
181/SPK/EST/15.02,37125000,3712500,1485000
209/SBM/Prom/15.03,2564103,0,64103
228/SBM/KSL/15.01,6382979,0,382979
096/SBM/RMH/13.09,58851120,5885112,1177022
096/SBM/RMH/13.09,58851120,5885112,1177022
096/SBM/RMH/13.09,58851120,5885112,1177022
096/SBM/RMH/13.09,58851120,5885112,1177022
096/SBM/RMH/13.09,58851120,5885112,1177022
096/SBM/RMH/13.09,58851120,5885112,1177022
096/SBM/RMH/13.09,58851120,5885112,1177022
096/SBM/RMH/13.09,58851120,5885112,1177022
096/SBM/RMH/13.09,58851120,5885112,1177022
122/SBM/PRS/15.04,9660000,966000,289800
122/SBM/PRS/15.04,9660000,966000,289800
234/SBM/ME/15.01,21375000,2137500,855000
233/SBM/ME/15.01,15900000,1590000,318000
231/SBM/ME/15.01,11250000,1125000,450000
135/SBM/RMH/15.04,98395395,9839540,1967908
108/SBM/RMH/15.04,59920588,5992059,1198412
150/SBM/RMH/15.06,29216439,2921644,584329
010/SPK/EST/16.02,8743168,874317,349727
147/SPK/EST/CG/15.06,30259875,3025988,1210395
148/SPK/EST/IX/15.06,76368515,7636852,3054741
149/SPK/EST/15.06,31439947,3143995,1257598
011/SPK/FP/15.02,6600000,660000,264000
009/SBM/ME/15.02,11222997,1122300,448920
218/SPK/EST/15.01,3900000,0,97500
218/SPK/EST/15.02,3900000,0,97500
218/SPK/EST/15.03,3900000,0,97500
020/SPK/EST/16.01,1500000,0,45000
023/SBM/PRS/15.01,5600280,0,140007
021/SPK/EST/16.01,14969085,0,449073
218/SPK/EST/15.04,3900000,0,97500
016/SPK/EST/16.01,8734000,873400,174680
016/SPK/EST/16.01,8734000,873400,174680
196/SPK/EST/15.05,18900000,1890000,378000
050/SPK/EST/15.12,59500000,5950000,1190000
366/SBM/RMH/13.10,26334260,2633426,526685
366/SBM/RMH/13.10,26334260,2633426,526685
366/SBM/RMH/13.10,26334260,2633426,526685
366/SBM/RMH/13.10,26334260,2633426,526685
366/SBM/RMH/13.10,26334260,2633426,526685
015/SBM/RMH/14.07,13722846,1372285,274457
015/SBM/RMH/14.07,13722846,1372285,274457
067/SBM/RMH/14.07,10979580,1097958,219592
067/SBM/RMH/14.07,10979580,1097958,219592
019/SPK/EST/16.01,24205526,0,605138
019/SPK/EST/16.01,24205526,0,605138
003/SPK/EST/16.01,28500000,0,712500
003/SPK/EST/16.01,28500000,0,712500
012/SPK/EST/16.02,19805567,0,594167
013/SPK/EST/16.01,27352577,0,820577
013/SPK/EST/16.01,27352577,0,820577
VOUCHER 16-0002,15828865,0,474866
VOUCHER 16-0002,15828865,0,474866
204/SBM/PRS/15.02,23750000,2375000,950000
026/SPK/EST/16.01,9690000,0,290700
026/SPK/EST/16.01,9690000,0,290700
237/SBM/PRS/15.01,57600000,5760000,162000
209/SBM/Prom/15.04,2564103,0,64103
022/SBM/TMN/16.01,3608583,0,90215
014/SPK/EST/16.01,13194000,0,0
014/SPK/EST/16.01,13194000,0,0
311/SBM/RMH/13.08,12096700,1209670,241934
311/SBM/RMH/13.08,12096700,1209670,241934
311/SBM/RMH/13.08,12096700,1209670,241934
311/SBM/RMH/13.08,12096700,1209670,241934
311/SBM/RMH/13.08,12096700,1209670,241934
218/SPK/EST/15.05,3900000,0,97500
018/SBM/ME/16.01,7554639,0,226639
027/SBM/RMH/16.01,277903902,27790390,8337117
169/SPK/EST/15.02,1048899,0,26222
221/SBM/RMH/15.03,82834818,8283482,1656696
208/SBM/RMH/15.03,104789685,10478969,2095794
VOUCHER 16-0003,12450000,0,311250
028/SPK/EST/16.01,5316000,0,159480
024/SPK/EST/16.01,12371134,0,371134
233/SBM/ME/15.02,22366000,2236600,447320
234/SBM/ME/15.02,26006250,2600625,1040250
030/SBM/RMH/16.01,258478091,25847809,5169562
105A/SBM/RUKO/14.07,23188087,2318809,695643
105/SBM/RMH/14.08,78831818,7883182,2364955
037/SPK/TMN/16.01,107703939,10770394,4308158
035/SPK/TMN/16.01,8500000,850000,340000
038/SPK/EST/16.01,114803228,11480323,4592129
016/SPK/EST/16.02,8558000,855800,171160
016/SPK/EST/16.02,8558000,855800,171160
007/SBM/PRS/16.01,32209731,3220973,1288389
218/SPK/EST/15.06,3900000,0,97500
219/SBM/RMH/14.03,5378128,537813,107563
219/SBM/RMH/14.03,5378128,537813,107563
219/SBM/RMH/14.03,5378128,537813,107563
219/SBM/RMH/14.03,5378128,537813,107563
219/SBM/RMH/14.03,5378128,537813,107563
219/SBM/RMH/14.03,5378128,537813,107563
152/SBM/RMH/14.06,3883800,388380,77676
199/SPK/EST/15.02,751042,75104,30042
082/SBM/RMH/14.08,80933253,8093325,1618665
082/SBM/RMH/14.08,80933253,8093325,1618665
082/SBM/RMH/14.08,80933253,8093325,1618665
082/SBM/RMH/14.08,80933253,8093325,1618665
082/SBM/RMH/14.08,80933253,8093325,1618665
077/SBM/RMH/15.08,111324109,11132411,2226482
084/SBM/PRS/15.04,24179227,2417923,483585
084/SBM/PRS/15.04,24179227,2417923,483585
006/SPK/EST/16.01,14615384,0,365385
197/SBM/PRS/15.03,86066639,8606664,1721333
197/SBM/PRS/15.03,86066639,8606664,1721333
197/SBM/PRS/15.03,86066639,8606664,1721333
197/SBM/PRS/15.03,86066639,8606664,1721333
033/SBM/PRS/16.01,20028727,2002873,400575
045/SPK/EST/16.01,6500000,0,195000
040/SPK/EST/16.01,13477234,0,404317
036/SPK/EST/16.01,68500000,6850000,1370000
034/SPK/EST/16.01,21600000,2160000,432000
210/SPK/EST/14.02,6600000,660000,198000
214/SPK/EST/15.02,4893771,0,195751
050/SPK/EST/16.01,11565000,0,346950
039/SPK/EST/16.01,7400000,0,222000
039/SPK/EST/16.01,7400000,0,222000
014/SPK/EST/16.02,12060000,0,0
014/SPK/EST/16.02,12060000,0,0
015/SPK/EST/16.02,12525773,0,375773
015/SPK/EST/16.02,12525773,0,375773
013/SPK/EST/16.02,25589690,0,767691
013/SPK/EST/16.02,25589690,0,767691
209/SBM/Prom/15.05,2564103,0,64103
160/SBM/PRS/15.02,2350000,0,58750
032/SPK/EST/16.01,35015609,0,1050468
027/SBM/RMH/16.02,363813261,36381326,10914398
042/SPK/EST/16.01,1500000,0,45000
218/SPK/EST/15.07,3900000,0,97500
046/SBM/RMH/16.01,119671050,11967105,2393421
158/SBM/KSL/16.01,13700000,1370000,822000
050/SPK/EST/16.02,12850000,0,385500
038/SPK/EST/16.02,114803228,11480323,4592129
035/SPK/TMN/16.02,8500000,850000,340000
037/SPK/TMN/16.02,107703939,10770394,4308158
233/SBM/ME/15.03,31217000,3121700,624340
234/SBM/ME/15.03,37905000,3790500,1516200
051/SBM/PROM/16.01,66326531,6632653,1326531
054/SBM/PROM/16.01,123500000,12350000,2470000
049/SPK/EST/16.01,42750000,0,1282500
048/SPK/EST/16.01,12769167,0,319229
221/SBM/RMH/15.04,89656509,8965651,1793130
208/SBM/RMH/15.04,63317030,6331703,1266341
025/SBM/PRS/16.01,17000000,1700000,340000
025/SBM/PRS/16.01,17000000,1700000,340000
030/SBM/RMH/16.02,150778886,15077889,3015578
218/SPK/EST/15.08,3900000,0,97500
161/SBM/RMH/15.03,100292451,10029245,3008774
134/SBM/ME/15.04,9875000,987500,197500
231/SBM/ME/15.02,31500000,3150000,1260000
344/SBM/RMH/14.08,30193884,3019388,603878
029/SBM/KSL/16.01,19000000,1900000,1140000
036/SPK/EST/16.02,68500000,6850000,1370000
034/SPK/EST/16.02,21600000,2160000,432000
063/SPK/EST/16.01,29381443,0,734536
066/SPK/EST/16.01,3845361,0,115361
008/SPK/FP/16,3447498,344750,68950
008/SPK/FP/16,3447498,344750,68950
008/SPK/FP/16,3447498,344750,68950
109/SBM/RMH/13.10,33403300,3340330,668066
336/SBM/RMH/13.08,39062100,3906210,781242
067/SBM/PRS/16.01,207502800,20750280,4150056
067/SBM/PRS/16.01,207502800,20750280,4150056
067/SBM/PRS/16.01,207502800,20750280,4150056
067/SBM/PRS/16.01,207502800,20750280,4150056
067/SBM/PRS/16.01,207502800,20750280,4150056
067/SBM/PRS/16.01,207502800,20750280,4150056
044/SPK/EST/16.01,6000000,0,150000
209/SBM/Prom/15.06,2564103,0,64103
062/SBM/RMH/16.01,244182795,24418280,4883656
065/SBM/RMH/16.01,164416500,16441650,4932495
061/SBM/PROM/16.01,87500000,8750000,1750000
218/SPK/EST/15.09,3900000,0,97500
046/SBM/RMH/16.02,93606696,9360670,1872134
264/SBM/RMH/13.09,11383359,1138336,455334
264/SBM/RMH/13.09,11383359,1138336,455334
033/SBM/PRS/16.02,75107727,7510773,1502155
033/SBM/PRS/16.02,75107727,7510773,1502155
150/SBM/RMH/15.07,27112645,2711265,542253
071/SPK/EST/16.01,33530725,0,838268
031/SPK/FP/16.01,17200000,1720000,344000
068/SBM/PRS/16.01,30037500,3003750,78250
053/SPK/EST//16.01,97776176,9777618,1955524
213/SPK/EST/15.02,4315158,0,172606
208/SBM/RMH/15.05,139060028,13906003,2781201
